JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2446447.4,5.8,,,Vis.,MZS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446447.4,6.2,,,Vis.,SHS,,,,,,,,V,,,,R AND,,STD,,,,
2446447.5,6.1,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2446447.5,6.0,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446448.297,5.8,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446448.33,6.0,,,Vis.,GDP,,,,,,,,V,,,,R AND,,STD,,,,
2446449.5,6.0,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446450.2,6.4,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446451.2,5.6,,,Vis.,DUP,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446451.2,6.1,,,Vis.,FRF,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446451.2,6.0,,,Vis.,VED,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446451.28,6.0,,,Vis.,GDP,,,,,,,,V,,,,R AND,,STD,,,,
2446451.3,6.0,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446451.4,6.0,,,Vis.,MZS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446451.4,6.0,,,Vis.,PEG,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446451.6,6.5,,,Vis.,SNW,,,,,,,,V,,,,R AND,,STD,,,,
2446451.6,6.0,,,Vis.,WCL,,,,,,,,V,,,,R AND,,STD,,,,
2446452.3,6.1,,,Vis.,FRF,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446452.3,6.2,,,Vis.,VOL,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446452.5,6.0,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446453.3,6.4,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446454.5,6.3,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446454.5,6.1,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446454.7,6.1,,,Vis.,KGT,,,,,,,,V,,,,R AND,,STD,,,,
2446455.3,6.2,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446455.3,6.3,,,Vis.,THU,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446455.3,6.2,,,Vis.,VED,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446455.5,6.0,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446456.25,6.1,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446456.3,5.8,,,Vis.,KIS,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446456.4,6.2,,,Vis.,SVT,,,,,,,,V,,,,R AND,,STD,,,,
2446457.3,6.2,,,Vis.,BFK,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446457.3,6.0,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446457.6,6.3,,,Vis.,SMQ,,,,,,,,V,,,,R AND,,STD,,,,
2446457.6,6.6,,,Vis.,SVN,,,,,,,,V,,,,R AND,,STD,,,,
2446458.2,6.2,,,Vis.,DUP,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446458.2,5.7,,,Vis.,KIS,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446458.3,6.3,,,Vis.,VOL,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446458.5,6.2,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446458.5,6.3,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446459.4,6.5,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446459.4,6.2,,,Vis.,SHS,,,,,,,,V,,,,R AND,,STD,,,,
2446459.5,6.3,,,Vis.,GOP,,,,,,,,V,,,,R AND,,STD,,,,
2446459.5,6.1,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2446459.5,6.1,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446460.3,5.9,,,Vis.,KOS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446460.6,5.8,,,Vis.,HMR,,,,,,,,V,,,,R AND,,STD,,,,
2446460.7,6.6,,,Vis.,LKD,,,,,,,,V,,,,R AND,,STD,,,,
2446461.2,6.2,,,Vis.,FRF,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446461.3,6.2,,,Vis.,VED,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446461.5,6.0,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2446461.5,6.4,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2446461.5,6.1,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446461.6,6.2,,,Vis.,WCL,,,,,,,,V,,,,R AND,,STD,,,,
2446462.5,6.4,,,Vis.,SMF,,,,,,,,V,,,,R AND,,STD,,,,
2446462.5,6.2,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446463.6,6.6,,,Vis.,PED,,,,,,,,V,,,,R AND,,STD,,,,
2446464.2,6.4,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446464.5,6.2,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446465.2,6.3,,,Vis.,VOL,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446465.5,6.1,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446466.2,6.0,,,Vis.,KOS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446466.3,6.3,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446466.3,6.0,,,Vis.,KIS,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446466.3,6.4,,,Vis.,KPG,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446466.3,6.5,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446466.306,6.1,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446466.4,6.4,,,Vis.,MZS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446467.2,6.2,,,Vis.,FRF,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446467.3,6.4,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446467.5,6.1,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446468.2,6.3,,,Vis.,THU,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446469.259,<5.4,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446469.3,6.2,,,Vis.,BFK,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446469.3,6.4,,,Vis.,GDP,,,,,,,,V,,,,R AND,,STD,,,,
2446470.5,6.6,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446471.36,6.0,,,Vis.,SEZ,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446471.5,6.2,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446471.5,6.4,,,Vis.,WYT,,,,,,,,V,,,,R AND,,STD,,,,
2446471.55,6.6,,,Vis.,YRK,,,,,,,,V,,,,R AND,,STD,,,,
2446471.6,6.2,,,Vis.,LZT,,,,,,,,V,,,,R AND,,STD,,,,
2446471.6,6.5,,,Vis.,SMQ,,,,,,,,V,,,,R AND,,STD,,,,
2446471.6,6.7,,,Vis.,WMI,,,,,,,,V,,,,R AND,,STD,,,,
2446471.6,6.6,,,Vis.,YRK,,,,,,,,V,,,,R AND,,STD,,,,
2446472.3,6.2,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446473.3,6.4,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446473.3,6.6,,,Vis.,DBF,,,,,,,,V,,,,R AND,,STD,,,,
2446473.3,6.7,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446473.3,6.0,,,Vis.,KIS,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446473.5,6.1,,,Vis.,HE,,,,,,,,V,,,,R AND,,STD,,,,
2446473.5,6.5,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446473.6,6.6,,,Vis.,WC,,,,,,,,V,,,,R AND,,STD,,,,
2446474.2,6.4,,,Vis.,THU,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446474.5,6.5,,,Vis.,KSP,,,,,,,,V,,,,R AND,,STD,,,,
2446474.5,6.6,,,Vis.,SHS,,,,,,,,V,,,,R AND,,STD,,,,
2446474.5,6.3,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446475.2,6.5,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446475.3,6.1,,,Vis.,VED,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446475.5,6.7,,,Vis.,HAV,,,,,,,,V,,,,R AND,,STD,,,,
2446475.5,6.4,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2446475.5,6.3,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446476.6,6.8,,,Vis.,LTB,,,,,,,,V,,,,R AND,,STD,,,,
2446477.4,6.3,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446477.5,6.3,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446478.6,6.4,,,Vis.,HMR,,,,,,,,V,,,,R AND,,STD,,,,
2446480.2,6.6,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446481.3,6.6,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446483.262,6.6,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446483.5,6.7,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446483.6,6.7,,,Vis.,SMQ,,,,,,,,V,,,,R AND,,STD,,,,
2446484.2,6.6,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446484.55,6.7,,,Vis.,YRK,,,,,,,,V,,,,R AND,,STD,,,,
2446484.6,6.7,,,Vis.,YRK,,,,,,,,V,,,,R AND,,STD,,,,
2446485.2,6.7,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446485.265,6.6,,,Vis.,JJA,,,,,,,,V,,,,R AND,,STD,,,,
2446485.3,6.5,,,Vis.,BFK,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446485.3,6.6,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446485.5,6.5,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446486.2,6.7,,,Vis.,THU,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446486.2,6.5,,,Vis.,VED,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446486.6,6.9,,,Vis.,WCL,,,,,,,,V,,,,R AND,,STD,,,,
2446487.2,6.7,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446487.3,6.8,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446487.4,6.7,,,Vis.,MZS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446487.5,6.5,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446487.5,6.6,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446488.3,6.6,,,Vis.,DBF,,,,,,,,V,,,,R AND,,STD,,,,
2446488.3,6.8,,,Vis.,GCP,,,,,,,,V,,,,R AND,,STD,,,,
2446488.5,6.8,,,Vis.,HTY,,,,,,,,V,,,,R AND,,STD,,,,
2446488.54,6.7,,,Vis.,FDV,,,,,,,,V,,,,R AND,,STD,,,,
2446489.3,6.8,,,Vis.,GCP,,,,,,,,V,,,,R AND,,STD,,,,
2446489.5,6.5,,,Vis.,WYT,,,,,,,,V,,,,R AND,,STD,,,,
2446489.6,7.2,,,Vis.,LTB,,,,,,,,V,,,,R AND,,STD,,,,
2446490.2,6.7,,,Vis.,KOS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446490.2,6.8,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446490.5,6.8,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446490.5,6.8,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2446490.5,6.7,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446490.6,6.6,,,Vis.,OV,,,,,,,,V,,,,R AND,,STD,,,,
2446491.5,7.2,,,Vis.,JOG,,,,,,,,V,,,,R AND,,STD,,,,
2446491.5,6.7,,,Vis.,WEF,,,,,,,,V,,,,R AND,,STD,,,,
2446491.6,6.9,,,Vis.,LZT,,,,,,,,V,,,,R AND,,STD,,,,
2446492.3,6.8,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446493.3,6.7,,,Vis.,PEG,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446493.55,6.7,,,Vis.,FDV,,,,,,,,V,,,,R AND,,STD,,,,
2446493.6,6.9,,,Vis.,HK,,,,,,,,V,,,,R AND,,STD,,,,
2446494.3,6.9,,,Vis.,THU,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446494.33,7.4,,,Vis.,GDP,,,,,,,,V,,,,R AND,,STD,,,,
2446495.5,7.1,,,Vis.,HAV,,,,,,,,V,,,,R AND,,STD,,,,
2446495.5,6.9,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2446496.3,6.9,,,Vis.,DBF,,,,,,,,V,,,,R AND,,STD,,,,
2446497.3,6.8,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446497.32,6.9,,,Vis.,SEZ,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446500.3,7.2,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446500.3,7.1,,,Vis.,HSR,,,,,,,,V,,,,R AND,,STD,,,,
2446500.6,7.5,,,Vis.,LTB,,,,,,,,V,,,,R AND,,STD,,,,
2446501.5,7.1,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446502.3,7.3,,,Vis.,KOS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446503.6,7.4,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446504.6,7.0,,,Vis.,SMQ,,,,,,,,V,,,,R AND,,STD,,,,
2446505.3,7.4,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446506.3,7.0,,,Vis.,PEG,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446509.3,7.4,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446509.3,7.6,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446510.5,7.5,,,Vis.,WYT,,,,,,,,V,,,,R AND,,STD,,,,
2446511.5,7.8,,,Vis.,LX,,,,,,,,V,,,,R AND,,STD,,,,
2446511.5,7.7,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446513.6,7.9,,,Vis.,LZT,,,,,,,,V,,,,R AND,,STD,,,,
2446519.6,7.7,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446520.5,8.0,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446527.3,8.1,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446531.3,8.5,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446532.9,8.6,,,Vis.,LZT,,,,,,,,V,,,,R AND,,STD,,,,
2446532.9,8.6,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446536.9,8.8,,,Vis.,KGT,,,,,,,,V,,,,R AND,,STD,,,,
2446537.4,8.8,,,Vis.,PMR,,,,,,,,V,,,,R AND,,STD,,,,
2446543.9,9.0,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446547.5,8.4,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446552.5,9.0,,,Vis.,GRL,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446553.6,8.8,,,Vis.,MZS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446553.9,9.5,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446554.9,9.1,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446562.8,9.3,,,Vis.,KGT,,,,,,,,V,,,,R AND,,STD,,,,
2446563.8,9.6,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446570.9,9.8,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446581.5,10.4,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446583.8,10.5,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446584.9,9.9,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446591.8,10.6,,,Vis.,MJW,,,,,,,,V,,,,R AND,,STD,,,,
2446595.5,11.3,,,Vis.,BVE,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446595.8,11.7,,,Vis.,IML,,,,,,,,V,,,,R AND,,STD,,,,
2446595.8,11.1,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446595.9,11.0,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446597.5,11.2,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446610.5,11.5,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446610.6,11.1,,,Vis.,NWL,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446610.8,11.5,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446611.4,11.9,,,Vis.,KMA,,,,,,,,V,,,,R AND,,STD,,,,
2446612.5,11.4,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446612.5,11.5,,,Vis.,SCZ,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446612.8,11.8,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446615.5,11.7,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446615.5965,<9.8,,,Vis.,ILS,,,,,,,,V,,,,R AND,,STD,,,,
2446615.8,11.7,,,Vis.,HAV,,,,,,,,V,,,,R AND,,STD,,,,
2446615.8,12.5,,,Vis.,IML,,,,,,,,V,,,,R AND,,STD,,,,
2446619.5,12.2,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446619.5,11.7,,,Vis.,LEB,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446621.5,11.5,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446621.8,12.0,,,Vis.,JLR,,,,,,,,V,,,,R AND,,STD,,,,
2446622.8,11.9,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446623.5,11.8,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446626.5,12.0,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446629.9,11.9,,,Vis.,WMI,,,,,,,,V,,,,R AND,,STD,,,,
2446630.5,12.1,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446633.5,<11.8,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446636.81,12.4,,,Vis.,KMA,,,,,,,,V,,,,R AND,,STD,,,,
2446637.4,12.2,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446639.4,12.4,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446639.7,12.8,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446640.4,12.8,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446640.9,13.0,,,Vis.,HK,,,,,,,,V,,,,R AND,,STD,,,,
2446641.4,<12.4,,,Vis.,LEB,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446641.4,12.9,,,Vis.,PPS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446641.5,13.4,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446642.5,<11.8,,,Vis.,SHS,,,,,,,,V,,,,R AND,,STD,,,,
2446644.5,12.2,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446644.5,13.1,,,Vis.,SCZ,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446645.5,12.6,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446645.7,12.9,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446645.8,13.8,,,Vis.,IML,,,,,,,,V,,,,R AND,,STD,,,,
2446646.5,13.1,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446647.4,<10.5,,,Vis.,BAC,,,,,,,,V,,,,R AND,,STD,,,,
2446647.49,<13.0,,,Vis.,MED,,,,,,,,V,,,,R AND,,STD,,,,
2446647.54,<10.6,,,Vis.,BML,,,,,,,,V,,,,R AND,,STD,,,,
2446648.4,12.9,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446648.5,13.1,,,Vis.,KPG,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446649.4,<11.8,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446649.5,13.6,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446649.5,13.2,,,Vis.,WND,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446649.6,13.0,,,Vis.,DUP,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446650.51,<11.6,,,Vis.,BIC,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446651.5,13.4,,,Vis.,SCZ,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446651.9,13.2,,,Vis.,SVN,,,,,,,,V,,,,R AND,,STD,,,,
2446652.8,13.3,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446653.4,<11.8,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446653.5,13.3,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446654.58,<11.8,,,Vis.,BIC,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446654.8,<11.6,,,Vis.,MOD,,,,,,,,V,,,,R AND,,STD,,,,
2446655.4,<12.6,,,Vis.,FRH,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446655.4,13.7,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446655.7,13.3,,,Vis.,HAB,,,,,,,,V,,,,R AND,,STD,,,,
2446656.4,13.6,,,Vis.,LOS,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446656.8,13.9,,,Vis.,IML,,,,,,,,V,,,,R AND,,STD,,,,
2446656.8,13.9,,,Vis.,RJI,,,,,,,,V,,,,R AND,,STD,,,,
2446657.58,<12.4,,,Vis.,BIC,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446657.8,13.7,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2446658.7,13.5,,,Vis.,ZLT,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446658.71,13.1,,,Vis.,WEI,,,,,,,,V,,,,R AND,,STD,,,,
2446659.7,13.1,,,Vis.,WEI,,,,,,,,V,,,,R AND,,STD,,,,
2446660.5,<12.4,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446662.68,13.2,,,Vis.,WEI,,,,,,,,V,,,,R AND,,STD,,,,
2446666.4,<11.8,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446666.65,13.2,,,Vis.,WEI,,,,,,,,V,,,,R AND,,STD,,,,
2446668.6,<12.6,,,Vis.,CGG,,,,,,,,V,,,,R AND,,STD,,,,
2446671.5,<12.6,,,Vis.,PPS,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446671.8,<12.6,,,Vis.,WMI,,,,,,,,V,,,,R AND,,STD,,,,
2446672.4,13.6,,,Vis.,KVI,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446672.4,14.2,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446672.6,14.1,,,Vis.,ZLT,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446672.69,13.8,,,Vis.,WEI,,,,,,,,V,,,,R AND,,STD,,,,
2446673.4,14.2,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446673.5,<13.9,,,Vis.,GUN,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446673.6,14.1,,,Vis.,SHS,,,,,,,,V,,,,R AND,,STD,,,,
2446673.7,14.3,,,Vis.,BTY,,,,,,,,V,,,,R AND,,STD,,,,
2446674.4,14.3,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446674.9,14.3,,,Vis.,BIL,,,,,,,,V,,,,R AND,,STD,,,,
2446674.9,14.0,,,Vis.,CR,,,,,,,,V,,,,R AND,,STD,,,,
2446674.9,14.0,,,Vis.,FD,,,,,,,,V,,,,R AND,,STD,,,,
2446675.4,<12.4,,,Vis.,LEB,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446675.7,<12.4,,,Vis.,SMQ,,,,,,,,V,,,,R AND,,STD,,,,
2446676.4,<12.4,,,Vis.,TCE,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446677.0,<13.9,,,Vis.,HK,,,,,,,,V,,,,R AND,,STD,,,,
2446677.4,<9.4,,,Vis.,FFC,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446679.4,14.5,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446680.4,14.5,,,Vis.,FJH,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446680.6,14.6,,,Vis.,IML,,,,,,,,V,,,,R AND,,STD,,,,
2446680.6,14.0,,,Vis.,ZLT,,,,,,,,V,,,,R AND,MCSE,STD,,,,
2446681.5,<12.5,,,Vis.,SPO,,,,,,,,V,,,,R AND,NAS,STD,,,,
2446681.6,<11.5,,,Vis.,MOD,,,,,,,,V,,,,R AND,,STD,,,,
2446682.5,<12.6,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446682.6,14.5,,,Vis.,MOW,,,,,,,,V,,,,R AND,,STD,,,,
2446683.4,14.4,,,Vis.,VET,,,,,,,,V,,,,R AND,AFOEV,STD,,,,
2446683.5,14.5,,,Vis.,CMG,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446684.4,14.3,,,Vis.,KPG,,,,,,,,V,,,,R AND,KNVWS,STD,,,,
2446684.4,<12.6,,,Vis.,MMI,,,,,,,,V,,,,R AND,,STD,,,,
2446685.313,<12.0,,,Vis.,WUN,,,,,,,,V,,,,R AND,,STD,,,,
